date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:00:42	96645/96645	U-----	200	untouched ('')	image/png	date:Fri,%2010%20Feb%202023%2017:43:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	D:/test/testing/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
16:00:43	6083/6083	U-----	200	untouched ('')	image/png	date:Fri,%2010%20Feb%202023%2012:52:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	D:/test/testing/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
16:00:43	400727/400727	U-----	200	untouched ('OK')	text/html	date:Sat,%2011%20Feb%202023%2011:07:31%20GMT	https://www.classcentral.com/report/free-certificates/	D:/test/testing/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
16:00:43	780814/780814	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:00:45%20GMT	https://www.classcentral.com/subject/internet-of-things	D:/test/testing/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
16:00:43	93874/93874	U-----	200	untouched ('')	image/png	date:Fri,%2010%20Feb%202023%2003:05:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	D:/test/testing/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
16:00:43	7961/7961	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:45%20GMT	https://www.classcentral.com/subject/information-technology	D:/test/testing/www.classcentral.com/subject/information-technology.4a.delayed	(from https://www.classcentral.com/)
16:00:43	178915/178915	U-----	200	untouched ('OK')	text/html	date:Sat,%2011%20Feb%202023%2010:56:57%20GMT	https://www.classcentral.com/report/free-google-certifications/	D:/test/testing/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
16:00:44	6773/6773	U-----	200	untouched ('')	image/png	date:Mon,%2017%20Oct%202022%2013:00:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	D:/test/testing/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
16:00:44	7735/7735	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:46%20GMT	https://www.classcentral.com/subject/computer-networking	D:/test/testing/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
16:00:44	29596/29596	U-----	200	untouched ('')	image/png	date:Fri,%2010%20Feb%202023%2003:05:53%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	D:/test/testing/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
16:00:44	7666/7666	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:46%20GMT	https://www.classcentral.com/subject/deep-learning	D:/test/testing/www.classcentral.com/subject/deep-learning	(from https://www.classcentral.com/)
16:00:45	124225/124225	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Feb%202023%2020:32:48%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	D:/test/testing/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
16:00:45	7765/7765	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:47%20GMT	https://www.classcentral.com/subject/machine-learning	D:/test/testing/www.classcentral.com/subject/machine-learning.html	(from https://www.classcentral.com/)
16:00:45	7872/7872	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:47%20GMT	https://www.classcentral.com/subject/devops	D:/test/testing/www.classcentral.com/subject/devops.html	(from https://www.classcentral.com/)
16:00:46	858123/858123	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:00:47%20GMT	https://www.classcentral.com/starting-this-month	D:/test/testing/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
16:00:46	7727/7727	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:48%20GMT	https://www.classcentral.com/subject/cryptography	D:/test/testing/www.classcentral.com/subject/cryptography.html	(from https://www.classcentral.com/)
16:00:46	797885/797885	U--MCZ	200	updated ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:00:48%20GMT	https://www.classcentral.com/new-online-courses/january-2023	D:/test/testing/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
16:00:46	7624/7624	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:48%20GMT	https://www.classcentral.com/subject/hci	D:/test/testing/www.classcentral.com/subject/hci	(from https://www.classcentral.com/)
16:00:47	756326/756326	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:00:48%20GMT	https://www.classcentral.com/subject/quantum-computing	D:/test/testing/www.classcentral.com/subject/quantum-computing.html	(from https://www.classcentral.com/)
16:00:47	7735/7735	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:49%20GMT	https://www.classcentral.com/subject/distributed-systems	D:/test/testing/www.classcentral.com/subject/distributed-systems	(from https://www.classcentral.com/)
16:00:47	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:49%20GMT	https://www.classcentral.com/subject/blockchain	D:/test/testing/www.classcentral.com/subject/blockchain.53.delayed	(from https://www.classcentral.com/)
16:00:49	7940/7940	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:51%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	D:/test/testing/www.classcentral.com/subject/nutrition-and-wellness.56.delayed	(from https://www.classcentral.com/)
16:00:49	7959/7959	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:51%20GMT	https://www.classcentral.com/subject/computer-graphics	D:/test/testing/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
16:00:49	749163/749163	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:00:51%20GMT	https://www.classcentral.com/subject/operating-systems	D:/test/testing/www.classcentral.com/subject/operating-systems.html	(from https://www.classcentral.com/)
16:00:49	7745/7745	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:51%20GMT	https://www.classcentral.com/subject/disease-and-disorders	D:/test/testing/www.classcentral.com/subject/disease-and-disorders	(from https://www.classcentral.com/)
16:00:50	7880/7880	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:52%20GMT	https://www.classcentral.com/subject/public-health	D:/test/testing/www.classcentral.com/subject/public-health.58.delayed	(from https://www.classcentral.com/)
16:00:50	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:52%20GMT	https://www.classcentral.com/subject/health-care	D:/test/testing/www.classcentral.com/subject/health-care.59.delayed	(from https://www.classcentral.com/)
16:00:51	7918/7918	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:53%20GMT	https://www.classcentral.com/subject/nursing	D:/test/testing/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
16:00:51	7853/7853	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:53%20GMT	https://www.classcentral.com/subject/anatomy	D:/test/testing/www.classcentral.com/subject/anatomy.5b.delayed	(from https://www.classcentral.com/)
16:00:52	7838/7838	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:54%20GMT	https://www.classcentral.com/subject/cme	D:/test/testing/www.classcentral.com/subject/cme.5d.delayed	(from https://www.classcentral.com/)
16:00:52	750607/750607	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:00:54%20GMT	https://www.classcentral.com/subject/veterinary-science	D:/test/testing/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
16:00:52	7675/7675	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:54%20GMT	https://www.classcentral.com/subject/statistics	D:/test/testing/www.classcentral.com/subject/statistics	(from https://www.classcentral.com/)
16:00:53	7977/7977	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:55%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	D:/test/testing/www.classcentral.com/subject/foundations-of-mathematics.5f.delayed	(from https://www.classcentral.com/)
16:00:53	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:55%20GMT	https://www.classcentral.com/subject/calculus	D:/test/testing/www.classcentral.com/subject/calculus.60.delayed	(from https://www.classcentral.com/)
16:00:54	7950/7950	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:56%20GMT	https://www.classcentral.com/subject/discrete-mathematics	D:/test/testing/www.classcentral.com/subject/discrete-mathematics.61.delayed	(from https://www.classcentral.com/)
16:00:54	7877/7877	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:56%20GMT	https://www.classcentral.com/subject/trigonometry	D:/test/testing/www.classcentral.com/subject/trigonometry.62.delayed	(from https://www.classcentral.com/)
16:00:56	7875/7875	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:58%20GMT	https://www.classcentral.com/subject/algebra	D:/test/testing/www.classcentral.com/subject/algebra.64.delayed	(from https://www.classcentral.com/)
16:00:56	755755/755755	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:00:57%20GMT	https://www.classcentral.com/subject/geometry	D:/test/testing/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
16:00:56	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:58%20GMT	https://www.classcentral.com/subject/precalculus	D:/test/testing/www.classcentral.com/subject/precalculus.65.delayed	(from https://www.classcentral.com/)
16:00:57	7751/7751	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:59%20GMT	https://www.classcentral.com/subject/number-theory	D:/test/testing/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
16:00:57	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:59%20GMT	https://www.classcentral.com/subject/combinatorics	D:/test/testing/www.classcentral.com/subject/combinatorics.67.delayed	(from https://www.classcentral.com/)
16:00:57	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:00:59%20GMT	https://www.classcentral.com/subject/mathematical-logic	D:/test/testing/www.classcentral.com/subject/mathematical-logic.68.delayed	(from https://www.classcentral.com/)
16:00:58	7996/7996	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:00%20GMT	https://www.classcentral.com/subject/management-and-leadership	D:/test/testing/www.classcentral.com/subject/management-and-leadership.6a.delayed	(from https://www.classcentral.com/)
16:00:59	652655/652655	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:01:00%20GMT	https://www.classcentral.com/subject/linear-programming	D:/test/testing/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
16:00:59	7662/7662	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:01%20GMT	https://www.classcentral.com/subject/finance	D:/test/testing/www.classcentral.com/subject/finance	(from https://www.classcentral.com/)
16:00:59	7935/7935	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:01%20GMT	https://www.classcentral.com/subject/entrepreneurship	D:/test/testing/www.classcentral.com/subject/entrepreneurship.6c.delayed	(from https://www.classcentral.com/)
16:01:00	7864/7864	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:02%20GMT	https://www.classcentral.com/subject/marketing	D:/test/testing/www.classcentral.com/subject/marketing.6d.delayed	(from https://www.classcentral.com/)
16:01:00	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:02%20GMT	https://www.classcentral.com/subject/industry-specific	D:/test/testing/www.classcentral.com/subject/industry-specific.6f.delayed	(from https://www.classcentral.com/)
16:01:00	7994/7994	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:02%20GMT	https://www.classcentral.com/subject/strategic-management	D:/test/testing/www.classcentral.com/subject/strategic-management.html	(from https://www.classcentral.com/)
16:01:01	7958/7958	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:03%20GMT	https://www.classcentral.com/subject/business-intelligence	D:/test/testing/www.classcentral.com/subject/business-intelligence.70.delayed	(from https://www.classcentral.com/)
16:01:02	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:04%20GMT	https://www.classcentral.com/subject/human-resources	D:/test/testing/www.classcentral.com/subject/human-resources.72.delayed	(from https://www.classcentral.com/)
16:01:03	789442/789442	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:01:04%20GMT	https://www.classcentral.com/subject/accounting	D:/test/testing/www.classcentral.com/subject/accounting.html	(from https://www.classcentral.com/)
16:01:03	7753/7753	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:05%20GMT	https://www.classcentral.com/subject/project-management	D:/test/testing/www.classcentral.com/subject/project-management	(from https://www.classcentral.com/)
16:01:03	7844/7844	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:05%20GMT	https://www.classcentral.com/subject/sales	D:/test/testing/www.classcentral.com/subject/sales.74.delayed	(from https://www.classcentral.com/)
16:01:04	7954/7954	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:06%20GMT	https://www.classcentral.com/subject/design-thinking	D:/test/testing/www.classcentral.com/subject/design-thinking.html	(from https://www.classcentral.com/)
16:01:04	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:06%20GMT	https://www.classcentral.com/subject/business-software	D:/test/testing/www.classcentral.com/subject/business-software.76.delayed	(from https://www.classcentral.com/)
16:01:04	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:06%20GMT	https://www.classcentral.com/subject/risk-management	D:/test/testing/www.classcentral.com/subject/risk-management.77.delayed	(from https://www.classcentral.com/)
16:01:06	749430/749430	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:01:07%20GMT	https://www.classcentral.com/subject/csr	D:/test/testing/www.classcentral.com/subject/csr.html	(from https://www.classcentral.com/)
16:01:06	7914/7914	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:08%20GMT	https://www.classcentral.com/subject/customer-service	D:/test/testing/www.classcentral.com/subject/customer-service.79.delayed	(from https://www.classcentral.com/)
16:01:06	7672/7672	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:08%20GMT	https://www.classcentral.com/subject/nonprofit	D:/test/testing/www.classcentral.com/subject/nonprofit	(from https://www.classcentral.com/)
16:01:06	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:08%20GMT	https://www.classcentral.com/subject/innovation	D:/test/testing/www.classcentral.com/subject/innovation.7b.delayed	(from https://www.classcentral.com/)
16:01:07	7958/7958	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:09%20GMT	https://www.classcentral.com/subject/operations-management	D:/test/testing/www.classcentral.com/subject/operations-management.7c.delayed	(from https://www.classcentral.com/)
16:01:07	7896/7896	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:09%20GMT	https://www.classcentral.com/subject/history	D:/test/testing/www.classcentral.com/subject/history.html	(from https://www.classcentral.com/)
16:01:07	7888/7888	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:09%20GMT	https://www.classcentral.com/subject/literature	D:/test/testing/www.classcentral.com/subject/literature.7e.delayed	(from https://www.classcentral.com/)
16:01:09	7932/7932	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:11%20GMT	https://www.classcentral.com/subject/grammar-writing	D:/test/testing/www.classcentral.com/subject/grammar-writing.80.delayed	(from https://www.classcentral.com/)
16:01:09	824802/824802	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:01:10%20GMT	https://www.classcentral.com/subject/language-learning	D:/test/testing/www.classcentral.com/subject/language-learning.html	(from https://www.classcentral.com/)
16:01:10	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:12%20GMT	https://www.classcentral.com/subject/philosophy	D:/test/testing/www.classcentral.com/subject/philosophy.81.delayed	(from https://www.classcentral.com/)
16:01:10	7643/7643	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:12%20GMT	https://www.classcentral.com/subject/religion	D:/test/testing/www.classcentral.com/subject/religion	(from https://www.classcentral.com/)
16:01:10	7832/7832	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:12%20GMT	https://www.classcentral.com/subject/culture	D:/test/testing/www.classcentral.com/subject/culture.84.delayed	(from https://www.classcentral.com/)
16:01:10	7880/7880	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:12%20GMT	https://www.classcentral.com/subject/esl	D:/test/testing/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
16:01:11	7851/7851	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:13%20GMT	https://www.classcentral.com/subject/sports	D:/test/testing/www.classcentral.com/subject/sports.85.delayed	(from https://www.classcentral.com/)
16:01:12	7851/7851	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:14%20GMT	https://www.classcentral.com/subject/ethics	D:/test/testing/www.classcentral.com/subject/ethics.87.delayed	(from https://www.classcentral.com/)
16:01:13	761461/761461	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:01:14%20GMT	https://www.classcentral.com/subject/journalism	D:/test/testing/www.classcentral.com/subject/journalism.html	(from https://www.classcentral.com/)
16:01:13	7678/7678	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:15%20GMT	https://www.classcentral.com/subject/linguistics	D:/test/testing/www.classcentral.com/subject/linguistics	(from https://www.classcentral.com/)
16:01:13	7819/7819	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:15%20GMT	https://www.classcentral.com/subject/food	D:/test/testing/www.classcentral.com/subject/food.89.delayed	(from https://www.classcentral.com/)
16:01:14	7932/7932	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:16%20GMT	https://www.classcentral.com/subject/library-science	D:/test/testing/www.classcentral.com/subject/library-science.8a.delayed	(from https://www.classcentral.com/)
16:01:14	7938/7938	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:16%20GMT	https://www.classcentral.com/subject/crisis-management	D:/test/testing/www.classcentral.com/subject/crisis-management.8c.delayed	(from https://www.classcentral.com/)
16:01:14	7918/7918	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:16%20GMT	https://www.classcentral.com/subject/reading	D:/test/testing/www.classcentral.com/subject/reading.html	(from https://www.classcentral.com/)
16:01:15	7961/7961	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:17%20GMT	https://www.classcentral.com/subject/mechanical-engineering	D:/test/testing/www.classcentral.com/subject/mechanical-engineering.8e.delayed	(from https://www.classcentral.com/)
16:01:16	788562/788562	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:01:17%20GMT	https://www.classcentral.com/subject/electrical-engineering	D:/test/testing/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
16:01:16	7704/7704	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:18%20GMT	https://www.classcentral.com/subject/civil-engineering	D:/test/testing/www.classcentral.com/subject/civil-engineering	(from https://www.classcentral.com/)
16:01:16	7899/7899	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:18%20GMT	https://www.classcentral.com/subject/robotics	D:/test/testing/www.classcentral.com/subject/robotics.html	(from https://www.classcentral.com/)
16:01:16	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:18%20GMT	https://www.classcentral.com/subject/nanotechnology	D:/test/testing/www.classcentral.com/subject/nanotechnology.91.delayed	(from https://www.classcentral.com/)
16:01:17	7837/7837	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:19%20GMT	https://www.classcentral.com/subject/gis	D:/test/testing/www.classcentral.com/subject/gis.92.delayed	(from https://www.classcentral.com/)
16:01:17	7857/7857	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:19%20GMT	https://www.classcentral.com/subject/textiles	D:/test/testing/www.classcentral.com/subject/textiles.93.delayed	(from https://www.classcentral.com/)
16:01:19	7816/7816	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:21%20GMT	https://www.classcentral.com/subject/bim	D:/test/testing/www.classcentral.com/subject/bim.95.delayed	(from https://www.classcentral.com/)
16:01:19	761412/761412	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:01:20%20GMT	https://www.classcentral.com/subject/manufacturing	D:/test/testing/www.classcentral.com/subject/manufacturing.html	(from https://www.classcentral.com/)
16:01:19	7816/7816	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:21%20GMT	https://www.classcentral.com/subject/cad	D:/test/testing/www.classcentral.com/subject/cad.96.delayed	(from https://www.classcentral.com/)
16:01:20	7717/7717	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:22%20GMT	https://www.classcentral.com/subject/chemical-engineering	D:/test/testing/www.classcentral.com/subject/chemical-engineering	(from https://www.classcentral.com/)
16:01:20	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:22%20GMT	https://www.classcentral.com/subject/energy-systems	D:/test/testing/www.classcentral.com/subject/energy-systems.98.delayed	(from https://www.classcentral.com/)
16:01:20	7980/7980	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:22%20GMT	https://www.classcentral.com/subject/aerospace-engineering	D:/test/testing/www.classcentral.com/subject/aerospace-engineering.html	(from https://www.classcentral.com/)
16:01:20	7864/7864	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:22%20GMT	https://www.classcentral.com/subject/chemistry	D:/test/testing/www.classcentral.com/subject/chemistry.9a.delayed	(from https://www.classcentral.com/)
16:01:21	7875/7875	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:23%20GMT	https://www.classcentral.com/subject/physics	D:/test/testing/www.classcentral.com/subject/physics.9b.delayed	(from https://www.classcentral.com/)
16:01:22	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:24%20GMT	https://www.classcentral.com/subject/astronomy	D:/test/testing/www.classcentral.com/subject/astronomy.9d.delayed	(from https://www.classcentral.com/)
16:01:23	793670/793670	---MCZ	200	added ('OK')	text/html	date:Sat,%2011%20Feb%202023%2014:01:24%20GMT	https://www.classcentral.com/subject/environmental-science	D:/test/testing/www.classcentral.com/subject/environmental-science.html	(from https://www.classcentral.com/)
16:01:23	7662/7662	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:25%20GMT	https://www.classcentral.com/subject/biology	D:/test/testing/www.classcentral.com/subject/biology	(from https://www.classcentral.com/)
16:01:23	7981/7981	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:25%20GMT	https://www.classcentral.com/subject/materials-science	D:/test/testing/www.classcentral.com/subject/materials-science.html	(from https://www.classcentral.com/)
16:01:23	7934/7934	U--MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:25%20GMT	https://www.classcentral.com/subject/agriculture	D:/test/testing/www.classcentral.com/subject/agriculture.html	(from https://www.classcentral.com/)
16:01:23	7880/7880	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:25%20GMT	https://www.classcentral.com/subject/earth-science	D:/test/testing/www.classcentral.com/subject/earth-science.a1.delayed	(from https://www.classcentral.com/)
16:01:24	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:26%20GMT	https://www.classcentral.com/subject/applied-science	D:/test/testing/www.classcentral.com/subject/applied-science.a2.delayed	(from https://www.classcentral.com/)
16:01:24	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Sat,%2011%20Feb%202023%2014:01:26%20GMT	https://www.classcentral.com/subject/forensic-science	D:/test/testing/www.classcentral.com/subject/forensic-science.a3.delayed	(from https://www.classcentral.com/)
